FirstName,LastName,Date_of_birth,Death_Date,Country_of_birth
Markus,Imhoof,1900-01-01,,Winterthur
Marlee,Matlin,1900-01-01,,"Morton Grove, Illinois"
Marleen,Gorris,1900-01-01,,Roermond
Marlene,Dietrich,1900-01-01,,Berlin
Marlene,Schmidt,1900-01-01,,Breslau
Marlin,Skiles,1900-01-01,,"Harrisburg, Pennsylvania"
Marlon,Brando,1900-01-01,,"Omaha, Nebraska"
Marlon,Wayans,1900-01-01,,New York City
Marpessa,Dawn,1900-01-01,,Pittsburgh
Marsha,Hunt,1900-01-01,,Chicago
Marsha,Mason,1900-01-01,,St. Louis
Marsha,Williams,1900-01-01,,Milwaukee
Marshall,Brickman,1900-01-01,,Rio de Janeiro
Marshall,Curry,1900-01-01,,"Summit, New Jersey"
Marshall,Flaum,1900-01-01,,Brooklyn
Marshall,Herskovitz,1900-01-01,,"Philadelphia, Pennsylvania"
Marshall,Neilan,1900-01-01,,"San Bernardino, California"
Marshall,Thompson,1900-01-01,,"Peoria, Illinois"
Marta,Nieto,1900-01-01,,Murcia
Märta,Torén,1900-01-01,,[1]
Martha,Christensen,1900-01-01,,Unknown
Martha,Coolidge,1900-01-01,,"New Haven, Connecticut"
Martha,Hyer,1900-01-01,,"Fort Worth, Texas"
Martha,Laurentiis,1900-01-01,,"Lancaster, Pennsylvania"
Martha,Mitchell,1900-01-01,,"Pine Bluff, Arkansas"
Martha,O'Driscoll,1900-01-01,,Unknown
Martha,Plimpton,1900-01-01,,Unknown
Martha,Raye,1900-01-01,,"Butte, Montana"
Martha,Scott,1900-01-01,,"Jamesport, Missouri"
Martha,Sleeper,1900-01-01,,"Lake Bluff, Illinois"
Martha,Vickers,1900-01-01,,"Ann Arbor, Michigan"
Martha,Wentworth,1900-01-01,,New York City
Marthe,Keller,1900-01-01,,Basel
Martin,Balsam,1900-01-01,,Unknown
Martin,Bell,1900-01-01,,Huddersfield
Martin,Benson,1900-01-01,,Unknown
Martin,Bregman,1900-01-01,,New York City
Martin,Bresnick,1900-01-01,,Unknown
Martin,Brest,1900-01-01,,New York City
Martin,Butler,1900-01-01,,Unknown
Martin,Campbell,1900-01-01,,"Hastings, New Zealand"
Martin,Clunes,1900-01-01,,Wimbledon
Martin,Donovan,1900-01-01,,"Reseda, California"
Martin,Duckworth,1900-01-01,,Unknown
Martin,Elfand,1900-01-01,,Unknown
Martin,Ferrero,1900-01-01,,"Brockport, New York"
Martin,Freeman,1900-01-01,,Aldershot
Martin,Fuhrer,1900-01-01,,Unknown
Martin,Gilbert,1900-01-01,,Unknown
Martin,Gschlacht,1900-01-01,,Vienna
Martin,Held,1900-01-01,,Berlin-Wedding
Martin,Hellberg,1900-01-01,,Dresden
Martin,Hewitt,1900-01-01,,"San Jose, California"
Martin,Jarvis,1900-01-01,,"Cheltenham, Gloucestershire"
Martin,Jurow,1900-01-01,,Unknown
Martin,Landau,1900-01-01,,New York City
Martin,Langer,1900-01-01,,Unknown
Martin,Lawrence,1900-01-01,,Frankfurt
Martin,Léon,1900-01-01,,Saint-Roch
Martin,Manulis,1900-01-01,,"Park Slope, Brooklyn"
Martin,McCann,1900-01-01,,Belfast
Martin,McDonagh,1900-01-01,,Camberwell
Martin,Melcher,1900-01-01,,"North Adams, Massachusetts"
Martin,Milner,1900-01-01,,Detroit
Martin,Pensa,1900-01-01,,Unknown
Martin,Phipps,1900-01-01,,Unknown
Martin,Poll,1900-01-01,,New York City
Martin,Pope,1900-01-01,,Unknown
Martin,Potter,1900-01-01,,Nottingham
Martin,Ransohoff,1900-01-01,,New Orleans
Martin,Richards,1900-01-01,,The Bronx
Martin,Ritt,1900-01-01,,New York City
Martin,Roe,1900-01-01,,Unknown
Martin,Ruhe,1900-01-01,,Paderborn
Martin,Savage,1900-01-01,,Unknown
Martin,Scorsese,1900-01-01,,New York City
Martin,Sheen,1900-01-01,,"Dayton, Ohio"
Martin,Sherman,1900-01-01,,"Philadelphia, Pennsylvania"
Martin,Short,1900-01-01,,Hamilton
Martin,Starger,1900-01-01,,New York City
Martin,Strange-Hansen,1900-01-01,,Unknown
Martin,Walsh,1900-01-01,,Manchester
Martin,Wuttke,1900-01-01,,Gelsenkirchen
Martin,Zandvliet,1900-01-01,,Fredericia
Martina,Gedeck,1900-01-01,,Munich
Martine,Bartlett,1900-01-01,,"St. Louis, Missouri"
Martine,Clermont-Tonnerre,1900-01-01,,Unknown
Martine,Marignac,1900-01-01,,Unknown
Marton,Csokas,1900-01-01,,Invercargill
Marty,Feldman,1900-01-01,,Canning Town
Marty,Katz,1900-01-01,,Unknown
Marty,Pasetta,1900-01-01,,"San Jose, California"
Maruschka,Detmers,1900-01-01,,Unknown
Marvin,Borowsky,1900-01-01,,"Atco, New Jersey"
Marvin,Hamlisch,1900-01-01,,Unknown
Marvin,Hatley,1900-01-01,,Unknown
Marvin,Hier,1900-01-01,,New York City
Marvin,Minoff,1900-01-01,,Brooklyn
Marvin,Worth,1900-01-01,,Brooklyn
Mary,Anderson,1900-01-01,,"Birmingham, Alabama"
Mary,Astor,1900-01-01,,"Quincy, Illinois"
Mary,Badham,1900-01-01,,"Birmingham, Alabama"
Mary,Benjamin,1900-01-01,,Unknown
Mary,Bergman,1900-01-01,,Los Angeles
Mary,Bernard,1900-01-01,,Atlanta
Mary,Blige,1900-01-01,,New York City
Mary,Boland,1900-01-01,,Philadelphia
Mary,Brian,1900-01-01,,"Corsicana, Texas"
Mary,Canfield,1900-01-01,,"Rochester, New York"
Mary,Chronopoulou,1900-01-01,,Athens
Mary,Costa,1900-01-01,,"Knoxville, Tennessee"
Mary,Donoghue,1900-01-01,,Queens
Mary,Duncan,1900-01-01,,"Luttrellville, Virginia"
Mary,Ellis,1900-01-01,,Manhattan
Mary,Gibbs,1900-01-01,,Pasadena
Mary,Healy,1900-01-01,,"New Orleans, Louisiana"
Mary,Howard,1900-01-01,,"Independence, Kansas"
Mary,Hurt,1900-01-01,,"Marshalltown, Iowa"
Mary,Jr.,1900-01-01,,Unknown
Mary,Kaplan,1900-01-01,,Unknown
Mary,Lee,1900-01-01,,"Centralia, Illinois"
Mary,Loos,1900-01-01,,Unknown
Mary,Mark,1900-01-01,,"Elkins Park, Pennsylvania"
Mary,Markey,1900-01-01,,Unknown
Mary,Martin,1900-01-01,,"Weatherford, Texas"
Mary,Masterson,1900-01-01,,[1]
Mary,Mastrantonio,1900-01-01,,"Lombard, Illinois"
Mary,McDonnell,1900-01-01,,"Wilkes-Barre, Pennsylvania"
Mary,Meade,1900-01-01,,Louisiana
Mary,Moder,1900-01-01,,Unknown
Mary,Moore,1900-01-01,,New York City
Mary,Morris,1900-01-01,,Lautoka
Mary,Nolan,1900-01-01,,"Louisville, Kentucky"
Mary,Parent,1900-01-01,,United States
Mary,Peach,1900-01-01,,Durban
Mary,Pickford,1900-01-01,,[1]
Mary,Place,1900-01-01,,Tulsa
Mary,Skalski,1900-01-01,,Unknown
Mary,Steenburgen,1900-01-01,,"Newport, Arkansas"
Mary,Sweeney,1900-01-01,,"Madison, Wisconsin"
Mary,Tsoni,1900-01-01,,Livadeia
Mary,Ure,1900-01-01,,Glasgow
Mary,Watkins,1900-01-01,,Unknown
Mary,Wickes,1900-01-01,,"St. Louis, Missouri"
Mary-Louise,Parker,1900-01-01,,Columbia
Maryana,Spivak,1900-01-01,,[1]
Maryann,Brandon,1900-01-01,,Unknown
Maryse,Alberti,1900-01-01,,[1]
Masaharu,Fukuyama,1900-01-01,,Nagasaki
Masahiko,Nishimura,1900-01-01,,"Toyama, Toyama"
Masahiro,Motoki,1900-01-01,,Okegawa
Masaichi,Nagata,1900-01-01,,Kyoto
Masakatsu,Takagi,1900-01-01,,Kameoka
Masaki,Kobayashi,1900-01-01,,Otaru
Masaki,Okada,1900-01-01,,Edogawa-ku
Masaki,Suda,1900-01-01,,Minoh
Masamichi,Satoh,1900-01-01,,Unknown
Masanobu,Takayanagi,1900-01-01,,Unknown
Masaru,Sato,1900-01-01,,"Rumoi, Hokkaido"
Masayuki,Mori,1900-01-01,,Sapporo
Masayuki,Takagi,1900-01-01,,Unknown
Mason,Daring,1900-01-01,,Unknown
Mason,Novick,1900-01-01,,"Chicago, Illinois"
Massimiliano,Gallo,1900-01-01,,Naples
Massimo,Ceccherini,1900-01-01,,Florence
Massimo,Dallamano,1900-01-01,,Milan
Massimo,Dapporto,1900-01-01,,Milan
Massimo,Franciosa,1900-01-01,,Rome
Massimo,Gaudioso,1900-01-01,,Naples
Massimo,Girotti,1900-01-01,,Mogliano
Massimo,Serato,1900-01-01,,Oderzo
Massimo,Troisi,1900-01-01,,San Giorgio a Cremano
Massimo,Venturiello,1900-01-01,,Roccadaspide
Mat,Kirkby,1900-01-01,,Unknown
Mateo,Gil,1900-01-01,,Las Palmas
Mateo,Messina,1900-01-01,,"Seattle, Washington"
Mateusz,Kościukiewicz,1900-01-01,,Nowy Tomyśl
Mateusz,Pacewicz,1900-01-01,,Warsaw
Mathias,Fjellström,1900-01-01,,Unknown
Mathias,Gnädinger,1900-01-01,,Ramsen
Mathieu,Amalric,1900-01-01,,Neuilly-sur-Seine
Mathieu,Kassovitz,1900-01-01,,"Paris, Île-de-France"
Mathilde,Bonnefoy,1900-01-01,,Paris
Mathilde,Danegger,1900-01-01,,Vienna
Matías,Recalt,1900-01-01,,Unknown
Matīss,Kaža,1900-01-01,,Stockholm
Mats,Bergman,1900-01-01,,Gothenburg
Matsumi,Kanemitsu,1900-01-01,,Unknown
Matt,Alvarez,1900-01-01,,Unknown
Matt,Berninger,1900-01-01,,"Cincinnati, Ohio"
Matt,Berry,1900-01-01,,Bromham
Matt,Charman,1900-01-01,,West Sussex
Matt,Chesse,1900-01-01,,"San Francisco, California"
Matt,Craven,1900-01-01,,Port Colborne
Matt,Damon,1900-01-01,,"Cambridge, Massachusetts"
Matt,Dillon,1900-01-01,,"New Rochelle, New York"
Matt,Groening,1900-01-01,,"Portland, Oregon"
Matt,Lattanzi,1900-01-01,,"Portland, Oregon"
Matt,Letscher,1900-01-01,,Unknown
Matt,Lucas,1900-01-01,,Paddington
Matt,McGrath,1900-01-01,,Unknown
Matt,McHugh,1900-01-01,,Unknown
Matt,Moore,1900-01-01,,Unknown
Matt,Reeves,1900-01-01,,"Rockville Centre, New York"
Matt,Ross,1900-01-01,,"Greenwich, Connecticut"
Matt,Stone,1900-01-01,,Houston
Matt,Villa,1900-01-01,,Australia
Matt,Winston,1900-01-01,,Unknown
Matteo,Garrone,1900-01-01,,Rome
Matthew,Broderick,1900-01-01,,New York City
Matthew,Carroll,1900-01-01,,Unknown
Matthew,Cherry,1900-01-01,,Unknown
Matthew,Clarke,1900-01-01,,Unknown
Matthew,Cooke,1900-01-01,,"Washington, D.C."
Matthew,Diamond,1900-01-01,,Manhattan
Matthew,Freud,1900-01-01,,Unknown
Matthew,Garber,1900-01-01,,Unknown
Matthew,Goode,1900-01-01,,Exeter
Matthew,Heineman,1900-01-01,,"Washington, D.C."
Matthew,Herbert,1900-01-01,,Unknown
Matthew,Leonetti,1900-01-01,,Los Angeles
Matthew,Libatique,1900-01-01,,Elmhurst
Matthew,Macfadyen,1900-01-01,,Great Yarmouth
Matthew,Margeson,1900-01-01,,Unknown
Matthew,McConaughey,1900-01-01,,"Uvalde, Texas"
Matthew,Modine,1900-01-01,,"Loma Linda, California"
Matthew,Needham,1900-01-01,,Kingston upon Thames
Matthew,O'Neill,1900-01-01,,United States
Matthew,Ogens,1900-01-01,,United States
Matthew,Rhys,1900-01-01,,Cardiff
Matthew,Robbins,1900-01-01,,San Antonio
Matthew,Schmidt,1900-01-01,,Asmara
Matthew,Seig,1900-01-01,,Unknown
Matthew,Settle,1900-01-01,,"Hickory, North Carolina"
Matthew,Sussman,1900-01-01,,Unknown
Matthew,VanDyke,1900-01-01,,Baltimore
Matthew,Vaughn,1900-01-01,,Paddington
Matthias,Habich,1900-01-01,,Danzig
Matthias,Paul,1900-01-01,,Unknown
Matthias,Schoenaerts,1900-01-01,,Antwerp
Matthieu,Chedid,1900-01-01,,Boulogne-Billancourt
Matti,Bye,1900-01-01,,Unknown
Matti,Wuori,1900-01-01,,Helsinki
Matty,Malneck,1900-01-01,,"Newark, New Jersey"
Matty,Matlock,1900-01-01,,Unknown
Mátyás,Erdély,1900-01-01,,Unknown
Maude,Howell,1900-01-01,,Unknown
Maura,Tierney,1900-01-01,,[1]
Maureen,Delaney,1900-01-01,,Kilkenny
Maureen,Lipman,1900-01-01,,Hull
Maureen,O'Hara,1900-01-01,,Dublin
Maureen,O'Sullivan,1900-01-01,,"Boyle, County Roscommon"
Maureen,Stapleton,1900-01-01,,"Troy, New York"
Maureen,Teefy,1900-01-01,,"Minneapolis, Minnesota"
Maurice,Bénichou,1900-01-01,,Unknown
Maurice,Blackburn,1900-01-01,,Unknown
Maurice,Chevalier,1900-01-01,,Paris
Maurice,Clark,1900-01-01,,Malmesbury
Maurice,Cloche,1900-01-01,,Unknown
Maurice,Evans,1900-01-01,,"Dorchester, Dorset"
Maurice,Jarre,1900-01-01,,Lyon
Maurice,Jaubert,1900-01-01,,Unknown
Maurice,Moscovich,1900-01-01,,Odessa
Maurice,Noble,1900-01-01,,"Spooner Township, Minnesota"
Maurice,Roëves,1900-01-01,,Sunderland
Maurice,Roux,1900-01-01,,Unknown
Maurice,Seezer,1900-01-01,,Unknown
Maurice,Thiriet,1900-01-01,,Unknown
Maurice,Valency,1900-01-01,,New York City
Maurizio,Costanzo,1900-01-01,,Rome
Mauro,Alice,1900-01-01,,Curitiba
Mauro,Fiore,1900-01-01,,"Marzi, Calabria"
Maury,Chaykin,1900-01-01,,New York City
Maury,Gertsman,1900-01-01,,Unknown
Maury,Winetrobe,1900-01-01,,"Chelsea, Massachusetts"
Max,Anderson,1900-01-01,,Unknown
Max,Baer,1900-01-01,,"Omaha, Nebraska"
Max,Bergunker,1900-01-01,,Unknown
Max,Fabian,1900-01-01,,Unknown
Max,Fleischer,1900-01-01,,Kraków
Max,Freedman,1900-01-01,,"Philadelphia, Pennsylvania"
Max,Gordon,1900-01-01,,New York City
Max,Irons,1900-01-01,,Unknown
Max,Lang,1900-01-01,,Unknown
Max,Martini,1900-01-01,,"Woodstock, New York"
Max,Minghella,1900-01-01,,Hampstead
Max,Nosseck,1900-01-01,,Unknown
Max,Ophüls,1900-01-01,,Saarbrücken
Max,Perlich,1900-01-01,,Cleveland
Max,Pomeranc,1900-01-01,,Unknown
Max,Porter,1900-01-01,,Unknown
Max,Reinhardt,1900-01-01,,Baden bei Wien
Max,Richter,1900-01-01,,Hamelin
Max,Showalter,1900-01-01,,"Caldwell, Kansas"
Max,Steiner,1900-01-01,,Vienna
Max,Sydow,1900-01-01,,Lund
Max,Terr,1900-01-01,,Odessa
Max,Wall,1900-01-01,,"Lambeth, London"
Max,Zahle,1900-01-01,,Unknown
Maxence,Mailfort,1900-01-01,,Unknown
Maxim,Gaudette,1900-01-01,,Sherbrooke
Maxim,Munzuk,1900-01-01,,Unknown
Maximilian,Schell,1900-01-01,,Vienna
Máximo,Berrondo,1900-01-01,,Buenos Aires
Maxwell,Anderson,1900-01-01,,"Atlantic, Pennsylvania"
Maxwell,Shane,1900-01-01,,"Paterson, New Jersey"
May,Britt,1900-01-01,,Stockholm
May,Chin,1900-01-01,,Heping
May,McAvoy,1900-01-01,,New York City
May,Robson,1900-01-01,,Moama
May,Sarton,1900-01-01,,Wondelgem
May,Whitty,1900-01-01,,Liverpool
May,Wynn,1900-01-01,,Unknown
Maya,Gnyp,1900-01-01,,Unknown
Maya,Hawke,1900-01-01,,New York City
Maya,Rudolph,1900-01-01,,"Gainesville, Florida"
Mayo,Simon,1900-01-01,,United States
Mayra,Sérbulo,1900-01-01,,Unknown
Maysie,Hoy,1900-01-01,,Unknown
Mayu,Matsuoka,1900-01-01,,Tokyo
Mazhar,Munir,1900-01-01,,London
Meat,Aday,1900-01-01,,"Dallas, Texas"
Meg,Partridge,1900-01-01,,Unknown
Meg,Ryan,1900-01-01,,"Fairfield, Connecticut"
Meg,Switzgable,1900-01-01,,Unknown
Meg,Tilly,1900-01-01,,"Long Beach, California"
Megan,Ellison,1900-01-01,,Santa Clara County
Megan,Follows,1900-01-01,,Toronto
Megan,Fox,1900-01-01,,"Oak Ridge, Tennessee"
Megan,Mylan,1900-01-01,,California
Megan,Williams,1900-01-01,,Unknown
Megnaa,Mehtta,1900-01-01,,Unknown
Mehboob,Khan,1900-01-01,,Bilimora
Meir,Teper,1900-01-01,,Unknown
Mekhi,Phifer,1900-01-01,,New York City
Mel,Blanc,1900-01-01,,"San Francisco, California"
Mel,Brooks,1900-01-01,,Unknown
Mel,Damski,1900-01-01,,Manhattan
Mel,Ferrer,1900-01-01,,"Elberon, New Jersey"
Mel,Gibson,1900-01-01,,"Peekskill, New York"
Mel,Leven,1900-01-01,,"Chicago, Illinois"
Mel,Stuart,1900-01-01,,[1]
Melanie,Griffith,1900-01-01,,Unknown
Mélanie,Laurent,1900-01-01,,Paris
Melanie,Lynskey,1900-01-01,,[1]
Melanie,Mayron,1900-01-01,,"Philadelphia, Pennsylvania"
Melanie,Oliver,1900-01-01,,Unknown
Mélanie,Thierry,1900-01-01,,Saint-Germain-en-Laye
Melchior,Lengyel,1900-01-01,,Balmazújváros
Melina,Mercouri,1900-01-01,,Athens
Melinda,Dillon,1900-01-01,,"Hope, Arkansas"
Melinda,Kinnaman,1900-01-01,,"Stockholm, Sweden"
Melisa,Wallack,1900-01-01,,Wayzata
Melissa,Anderson,1900-01-01,,"Berkeley, California"
Melissa,Berton,1900-01-01,,Unknown
Mélissa,Désormeaux-Poulin,1900-01-01,,Montreal
Melissa,Franklin,1900-01-01,,"Edmonton, Alberta"
Melissa,Hayden,1900-01-01,,Toronto
Melissa,Leo,1900-01-01,,Unknown
Melissa,Mathison,1900-01-01,,[1]
Melissa,McCarthy,1900-01-01,,"Plainfield, Illinois"
Melissanthi,Mahut,1900-01-01,,Toronto
Melora,Walters,1900-01-01,,[1]
Melville,Cooper,1900-01-01,,Aston
Melville,Shavelson,1900-01-01,,Brooklyn
Melvin,Frank,1900-01-01,,Chicago
Melvyn,Bragg,1900-01-01,,Carlisle
Melvyn,Douglas,1900-01-01,,"Macon, Georgia"
Memè,Perlini,1900-01-01,,Sant'Angelo in Lizzola
Memmo,Carotenuto,1900-01-01,,Rome
Mena,Suvari,1900-01-01,,"Newport, Rhode Island"
Menahem,Golan,1900-01-01,,[1]
Meng'er,Zhang,1900-01-01,,Nanjing
Merab,Ninidze,1900-01-01,,Tbilisi
Mercedes,Gamero,1900-01-01,,Unknown
Mercedes,McCambridge,1900-01-01,,Joliet
Mercedes,Ruehl,1900-01-01,,Unknown
Meredith,Salenger,1900-01-01,,[1]
Meredith,Willson,1900-01-01,,"Mason City, Iowa"
Merian,Cooper,1900-01-01,,"Jacksonville, Florida"
Merila,Zarei,1900-01-01,,Tehran
Merle,Oberon,1900-01-01,,Bombay
Merle,Tottenham,1900-01-01,,Quetta
Merle,Tuve,1900-01-01,,"Canton, South Dakota"
Merna,Kennedy,1900-01-01,,"Kankakee, Illinois"
Merrill,White,1900-01-01,,California
Merritt,Gerstad,1900-01-01,,Unknown
Merritt,Wever,1900-01-01,,Unknown
Merry,Clayton,1900-01-01,,New Orleans
Mert,Lawwill,1900-01-01,,Unknown
Mervyn,LeRoy,1900-01-01,,San Francisco
Meryam,Joobeur,1900-01-01,,Unknown
Meryl,Streep,1900-01-01,,"Summit, New Jersey"
Mia,Farrow,1900-01-01,,"Los Angeles, California"
Mia,Goth,1900-01-01,,"Southwark, London"
Mia,Kirshner,1900-01-01,,Toronto
Mía,Maestro,1900-01-01,,Buenos Aires
Mia,Sara,1900-01-01,,Brooklyn Heights
Mia,Wasikowska,1900-01-01,,Canberra
Mica,Levi,1900-01-01,,Guildford
Micah,Fitzerman-Blue,1900-01-01,,Unknown
Michael,Abels,1900-01-01,,"Phoenix, Arizona"
Michael,Ahnemann,1900-01-01,,Unknown
Michael,Anderson,1900-01-01,,London
Michael,Andrews,1900-01-01,,Unknown
Michael,Ansara,1900-01-01,,Mandate for Syria and the Lebanon
Michael,Apted,1900-01-01,,Aylesbury
Michael,Arndt,1900-01-01,,"McLean, Virginia"
Michael,Attwell,1900-01-01,,Watford
Michael,Bacon,1900-01-01,,Philadelphia
Michael,Badalucco,1900-01-01,,Brooklyn
Michael,Baker,1900-01-01,,Unknown
Michael,Balcon,1900-01-01,,Birmingham
Michael,Ballhaus,1900-01-01,,Berlin
Michael,Barnathan,1900-01-01,,Unknown
Michael,Barrett,1900-01-01,,"Riverside, California"
Michael,Bay,1900-01-01,,Los Angeles
Michael,Beach,1900-01-01,,"Roxbury, Massachusetts"
Michael,Benaroya,1900-01-01,,"Seattle, Washington"
Michael,Biehn,1900-01-01,,[1]
Michael,Blankfort,1900-01-01,,New York City
Michael,Brandon,1900-01-01,,[1]
Michael,Brook,1900-01-01,,Unknown
Michael,Bryans,1900-01-01,,Unknown
Michael,Bryant,1900-01-01,,London
Michael,Butler,1900-01-01,,Unknown
Michael,Cacoyannis,1900-01-01,,Limassol
Michael,Caine,1900-01-01,,Rotherhithe
Michael,Callan,1900-01-01,,"Chester, Pennsylvania"
Michael,Camerini,1900-01-01,,Unknown
Michael,Campus,1900-01-01,,[1]
Michael,Caton-Jones,1900-01-01,,Broxburn
Michael,Cera,1900-01-01,,Brampton
Michael,Chandler,1900-01-01,,United States
Michael,Chapman,1900-01-01,,Unknown
Michael,Cimino,1900-01-01,,"New York City, New York"
Michael,Colleary,1900-01-01,,"Montclair, New Jersey"
Michael,Constantine,1900-01-01,,"Reading, Pennsylvania"
Michael,Convertino,1900-01-01,,New York City
Michael,Coulter,1900-01-01,,Glasgow
Michael,Craig,1900-01-01,,Poona
Michael,Crawford,1900-01-01,,Salisbury
Michael,Crichton,1900-01-01,,Chicago
Michael,Curtiz,1900-01-01,,[1]
Michael,Deeley,1900-01-01,,Unknown
Michael,Donovan,1900-01-01,,Unknown
Michael,Dorn,1900-01-01,,"Luling, Texas"
Michael,Douglas,1900-01-01,,"New Brunswick, New Jersey"
Michael,Duncan,1900-01-01,,Chicago
Michael,Dunn,1900-01-01,,"Shattuck, Oklahoma"
Michael,Fassbender,1900-01-01,,Heidelberg
Michael,Fessier,1900-01-01,,"Angels Camp, California"
Michael,Finnell,1900-01-01,,Unknown
Michael,Firth,1900-01-01,,Unknown
Michael,FitzMaurice,1900-01-01,,Unknown
Michael,Forest,1900-01-01,,[1]
Michael,Fox,1900-01-01,,Edmonton
Michael,Gambon,1900-01-01,,"Cabra, Dublin"
Michael,Garrett,1900-01-01,,Unknown
Michael,Garrison,1900-01-01,,New Jersey
Michael,Giacchino,1900-01-01,,"Riverside Township, New Jersey"
Michael,Gibson,1900-01-01,,Unknown
Michael,Gordon,1900-01-01,,[1]
Michael,Gore,1900-01-01,,Brooklyn
Michael,Gottlieb,1900-01-01,,Unknown
Michael,Gough,1900-01-01,,Kuala Lumpur
Michael,Govier,1900-01-01,,Unknown
Michael,Gracey,1900-01-01,,Unknown
Michael,Grais,1900-01-01,,Unknown
Michael,Gross,1900-01-01,,Newburgh
Michael,Gruskoff,1900-01-01,,Unknown
Michael,Haneke,1900-01-01,,Munich
Michael,Hausman,1900-01-01,,Unknown
Michael,Hertzberg,1900-01-01,,Unknown
Michael,Higgins,1900-01-01,,Brooklyn
Michael,Hinz,1900-01-01,,Berlin
Michael,Hirst,1900-01-01,,Bradford
Michael,Hoffman,1900-01-01,,Hawaii
Michael,Hogan,1900-01-01,,London
Michael,Hordern,1900-01-01,,Unknown
Michael,Horse,1900-01-01,,[1]
Michael,Horton,1900-01-01,,Lower Hutt
Michael,Imperioli,1900-01-01,,Mount Vernon
Michael,Ironside,1900-01-01,,Toronto
Michael,Jackson,1900-01-01,,"Gary, Indiana"
Michael,Jacobs,1900-01-01,,"Highland Park, New Jersey"
Michael,Jayston,1900-01-01,,Nottingham
Michael,Jeter,1900-01-01,,"Lawrenceburg, Tennessee"
Michael,Jordan,1900-01-01,,"Santa Ana, California"
Michael,Jr.,1900-01-01,,Hillingdon
Michael,Kahn,1900-01-01,,Unknown
Michael,Kamen,1900-01-01,,New York City
Michael,Kanin,1900-01-01,,"Rochester, New York"
Michael,Katz,1900-01-01,,Austria
Michael,Keaton,1900-01-01,,Kennedy Township
Michael,Kidd,1900-01-01,,Unknown
Michael,Kitchen,1900-01-01,,Leicester
Michael,Klammer,1900-01-01,,Unknown
Michael,Klinger,1900-01-01,,London
Michael,Kuhn,1900-01-01,,Unknown
Michael,Lah,1900-01-01,,Unknown
Michael,Laughlin,1900-01-01,,Unknown
Michael,Lawrence,1900-01-01,,Unknown
Michael,Lennox,1900-01-01,,County Antrim
Michael,Lerner,1900-01-01,,"Brooklyn, New York"
Michael,Levine,1900-01-01,,"Tokyo, Japan"
Michael,Lewis,1900-01-01,,Unknown
Michael,Lindsay-Hogg,1900-01-01,,New York City
Michael,Lombard,1900-01-01,,[1]
Michael,London,1900-01-01,,Unknown
Michael,Lonsdale,1900-01-01,,[1]
Michael,Love,1900-01-01,,Unknown
Michael,Luca,1900-01-01,,Brooklyn
Michael,Luciano,1900-01-01,,"McAdoo, Pennsylvania"
Michael,MacMillan,1900-01-01,,Scarborough
Michael,Madsen,1900-01-01,,Chicago
Michael,Maloney,1900-01-01,,Bury St. Edmunds
Michael,Maltese,1900-01-01,,New York City
Michael,Mann,1900-01-01,,Chicago
Michael,Mansfeld,1900-01-01,,Unknown
Michael,Masser,1900-01-01,,Unknown
Michael,Matthews,1900-01-01,,Durban
Michael,McCullers,1900-01-01,,Unknown
Michael,McCusker,1900-01-01,,Unknown
Michael,McElhatton,1900-01-01,,Dublin
Michael,McGrath,1900-01-01,,"Worcester, Massachusetts"
Michael,McKean,1900-01-01,,New York City
Michael,Medwin,1900-01-01,,Unknown
Michael,Mills,1900-01-01,,Unknown
Michael,Moore,1900-01-01,,"Flint, Michigan"
Michael,Moriarty,1900-01-01,,Detroit
Michael,Morris,1900-01-01,,Unknown
Michael,Murphy,1900-01-01,,"Los Angeles, California"
Michael,Nathanson,1900-01-01,,Unknown
Michael,Nolin,1900-01-01,,Manhattan
Michael,Nouri,1900-01-01,,"Washington, D.C."
Michael,Nozik,1900-01-01,,"Holyoke, Massachusetts"
Michael,Nyman,1900-01-01,,Unknown
Michael,Nyqvist,1900-01-01,,Unknown
Michael,O'Hare,1900-01-01,,"Chicago, Illinois"
Michael,O'Keefe,1900-01-01,,"Mount Vernon, New York"
Michael,O'Shea,1900-01-01,,"Hartford, Connecticut"
Michael,O'Sullivan,1900-01-01,,Unknown
Michael,Ohoven,1900-01-01,,Düsseldorf
Michael,Palin,1900-01-01,,Sheffield
Michael,Parks,1900-01-01,,"Corona, California"
Michael,Pas,1900-01-01,,Unknown
Michael,Pate,1900-01-01,,"Drummoyne, New South Wales"
Michael,Paxton,1900-01-01,,Kingston
Michael,Peña,1900-01-01,,"Chicago, Illinois"
Michael,Penn,1900-01-01,,Greenwich Village
Michael,Pertwee,1900-01-01,,Unknown
Michael,Petroni,1900-01-01,,Unknown
Michael,Phillips,1900-01-01,,Brooklyn
Michael,Pollan,1900-01-01,,Long Island
Michael,Pollard,1900-01-01,,"Passaic, New Jersey"
Michael,Potts,1900-01-01,,Brooklyn
Michael,Powell,1900-01-01,,Bekesbourne
Michael,Price,1900-01-01,,Unknown
Michael,Pruss,1900-01-01,,Unknown
Michael,Radford,1900-01-01,,Unknown
Michael,Rapaport,1900-01-01,,New York City
Michael,Redgrave,1900-01-01,,Bristol
Michael,Relph,1900-01-01,,"Broadstone, Dorset"
Michael,Rennie,1900-01-01,,Idle
Michael,Reynolds,1900-01-01,,Unknown
